City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
290,Rock Sound,BS,2021-10-22 01:20:35,24.9,-76.2,81.82,73,23,20.29
291,Totoro,CO,2021-10-22 01:20:35,2.512,-76.4012,50.41,99,98,0.76
292,Santiago,CL,2021-10-22 01:20:35,-33.4569,-70.6483,64.85,52,0,11.5
293,Horodnye,UA,2021-10-22 01:20:36,45.8908,28.8483,53.46,65,6,9.28
294,Meiningen,DE,2021-10-22 01:20:36,50.5679,10.4152,41.63,92,27,6.98
295,Nanortalik,GL,2021-10-22 01:24:14,60.1432,-45.2371,42.1,54,100,11.97
296,Pandan,PH,2021-10-22 01:20:37,14.0453,124.1694,83.28,71,100,11.3
297,Constitucion,CL,2021-10-22 01:24:14,-35.3333,-72.4167,51.8,84,100,15.05
298,Dawei,MM,2021-10-22 01:20:37,14.0833,98.2,78.37,87,100,3.56
299,Quatre Cocos,MU,2021-10-22 01:24:14,-20.2078,57.7625,73.09,79,61,10.6
300,Male,MV,2021-10-22 01:18:03,4.1748,73.5089,81.64,70,24,6.78
301,Havre-Saint-Pierre,CA,2021-10-22 01:20:38,50.2334,-63.5986,46.4,100,1,3.44
302,Egvekinot,RU,2021-10-22 01:20:38,66.3167,-179.1667,20.03,93,100,1.99
303,Carnarvon,AU,2021-10-22 01:20:39,-24.8667,113.6333,69.87,56,0,20.71
304,Maceio,BR,2021-10-22 01:20:39,-9.6658,-35.7353,80.04,89,0,5.75
305,Atar,MR,2021-10-22 01:22:11,20.5169,-13.0499,76.42,19,7,8.01
306,Ballina,AU,2021-10-22 01:20:40,-28.8667,153.5667,76.78,81,28,5.57
307,Kebumen,ID,2021-10-22 01:20:40,-7.6687,109.6519,86.79,79,100,5.41
308,Santa Cruz De Tenerife,ES,2021-10-22 01:20:41,28.4682,-16.2546,74.62,89,75,4.0
309,Yar-Sale,RU,2021-10-22 01:24:17,66.8333,70.8333,29.03,92,100,7.49
310,Nerang,AU,2021-10-22 01:20:41,-27.9833,153.3333,77.59,82,45,5.01
311,Iwata,JP,2021-10-22 01:20:42,34.7,137.85,61.02,71,100,1.01
312,Kotido,UG,2021-10-22 01:20:42,2.9806,34.1331,71.42,59,57,7.9
313,Manakara,MG,2021-10-22 01:20:42,-22.1333,48.0167,70.11,85,100,8.59
314,Lengshuijiang,CN,2021-10-22 01:20:43,27.6881,111.4294,52.59,91,100,4.7
315,Kavieng,PG,2021-10-22 01:23:04,-2.5744,150.7967,82.62,75,100,8.99
316,Emerald,AU,2021-10-22 01:24:18,-23.5333,148.1667,90.34,42,1,11.77
317,Beyneu,KZ,2021-10-22 01:20:43,45.3167,55.2,44.08,48,81,11.65
318,Kalabo,ZM,2021-10-22 01:20:44,-14.97,22.6814,71.83,68,100,2.62
319,Bambanglipuro,ID,2021-10-22 01:20:44,-7.95,110.2833,70.61,74,100,9.06
320,San Andres,CO,2021-10-22 01:22:56,12.5847,-81.7006,84.22,74,40,5.75
321,Karratha,AU,2021-10-22 01:20:44,-20.7377,116.8463,89.31,21,0,21.43
322,Antalaha,MG,2021-10-22 01:20:45,-14.9003,50.2788,70.03,84,61,3.8
323,Jauharabad,PK,2021-10-22 01:20:45,32.2898,72.2813,68.47,36,100,8.32
324,Diego De Almagro,CL,2021-10-22 01:20:46,-26.3667,-70.05,60.04,34,6,1.52
325,Freetown,SL,2021-10-22 01:20:46,8.484,-13.2299,79.09,82,100,5.21
326,Urumqi,CN,2021-10-22 01:20:03,43.801,87.6005,41.95,49,0,2.24
327,Handia,IN,2021-10-22 01:20:46,25.3833,82.1833,69.67,67,0,7.11
328,Dustlik,UZ,2021-10-22 01:20:47,40.5247,68.0358,45.36,55,94,7.52
329,Talaja,IN,2021-10-22 01:20:47,21.35,72.05,74.75,70,4,6.62
330,San Patricio,US,2021-10-22 01:20:47,28.017,-97.5169,79.21,65,26,7.65
331,Lethem,GY,2021-10-22 01:20:48,3.3803,-59.7968,80.17,72,65,2.28
332,Saint George,US,2021-10-22 01:18:40,37.1041,-113.5841,72.63,31,1,5.01
333,Piacabucu,BR,2021-10-22 01:18:09,-10.4056,-36.4344,78.6,87,4,11.5
334,Paamiut,GL,2021-10-22 01:24:21,61.994,-49.6678,36.97,56,18,12.71
335,Merauke,ID,2021-10-22 01:24:21,-8.4667,140.3333,85.86,64,21,6.73
336,Raga,SS,2021-10-22 01:20:49,8.4596,25.678,70.45,93,100,4.38
337,Mitu,CO,2021-10-22 01:16:25,1.1983,-70.1733,72.7,98,100,2.75
338,Omboue,GA,2021-10-22 01:24:22,-1.5746,9.2618,75.81,89,96,8.93
339,Asau,RO,2021-10-22 01:20:49,46.4333,26.4,58.12,56,100,5.88
340,Raudeberg,NO,2021-10-22 01:20:50,61.9875,5.1352,41.86,81,100,5.99
341,Carrefour,HT,2021-10-22 01:20:50,18.5411,-72.3992,77.18,94,79,3.44
342,Sao Domingos,BR,2021-10-22 01:20:50,-13.3983,-46.3183,73.63,82,91,4.52
343,Glasgow,GB,2021-10-22 01:20:51,55.8652,-4.2576,49.71,84,75,5.99
344,Zhangye,CN,2021-10-22 01:20:51,38.9342,100.4517,50.23,32,0,2.19
345,Pervomayskiy,RU,2021-10-22 01:20:51,53.2485,40.2871,47.12,69,100,19.57
346,Churapcha,RU,2021-10-22 01:20:52,62.0025,132.4325,33.76,97,100,13.69
347,Hambantota,LK,2021-10-22 01:24:23,6.1241,81.1185,77.34,100,20,2.3
348,Tabas,IR,2021-10-22 01:20:52,33.5959,56.9244,57.38,49,0,8.95
349,Misratah,LY,2021-10-22 01:20:53,32.3754,15.0925,72.99,75,97,14.79
350,Bowen,AU,2021-10-22 01:24:24,-20.0167,148.2333,81.88,70,72,12.06
351,Norfolk,US,2021-10-22 01:20:53,42.1668,-71.2495,64.78,85,1,1.99
352,Hibbing,US,2021-10-22 01:19:54,47.4272,-92.9377,36.59,69,1,3.44
353,Yumen,CN,2021-10-22 01:20:54,40.2833,97.2,41.83,29,1,8.28
354,Saint Anthony,US,2021-10-22 01:20:54,45.0205,-93.218,44.49,68,1,6.91
355,Umm Lajj,SA,2021-10-22 01:20:54,25.0213,37.2685,77.83,59,0,11.7
356,Bitung,ID,2021-10-22 01:24:25,1.4451,125.1824,86.85,70,100,6.78
357,Nanning,CN,2021-10-22 01:20:55,22.8167,108.3167,61.25,74,100,4.97
358,Tam Ky,VN,2021-10-22 01:20:55,15.5667,108.4833,80.58,85,16,4.7
359,Chontalpa,MX,2021-10-22 01:20:56,17.7,-93.5167,74.82,94,99,3.15
360,Xinzhi,CN,2021-10-22 01:20:56,36.4989,111.7047,52.7,32,0,2.1
361,Les Cayes,HT,2021-10-22 01:20:56,18.2,-73.75,79.32,84,77,5.61
362,Imeni Poliny Osipenko,RU,2021-10-22 01:20:57,52.4201,136.4853,30.22,89,74,4.16
363,Ubon Ratchathani,TH,2021-10-22 01:20:57,15.1667,105.1667,78.69,90,100,5.44
364,Oistins,BB,2021-10-22 01:24:26,13.0667,-59.5333,82.49,74,40,25.32
365,Deputatskiy,RU,2021-10-22 01:24:27,69.3,139.9,-3.51,99,100,3.47
366,Alugan,PH,2021-10-22 01:24:27,12.2188,125.4808,81.9,84,32,10.98
367,Kristiansand,NO,2021-10-22 01:20:58,58.1467,7.9956,41.86,75,90,6.91
368,Djibo,BF,2021-10-22 01:20:58,14.1022,-1.6306,87.87,40,83,5.79
369,Bonavista,CA,2021-10-22 01:20:58,48.6499,-53.1147,46.11,76,50,22.44
370,Kahama,TZ,2021-10-22 01:20:59,-3.8333,32.6,69.33,70,100,3.18
371,Houma,US,2021-10-22 01:17:22,29.5958,-90.7195,78.98,87,7,3.44
372,Sao Felix Do Xingu,BR,2021-10-22 01:20:59,-6.6447,-51.995,74.71,94,100,0.63
373,Taguatinga,BR,2021-10-22 01:20:59,-12.3857,-46.5711,79.68,66,44,2.8
374,Comodoro Rivadavia,AR,2021-10-22 01:16:25,-45.8667,-67.5,46.26,36,0,4.61
375,Ouesso,CG,2021-10-22 01:21:00,1.6136,16.0517,70.05,99,100,1.21
376,Sumbe,AO,2021-10-22 01:21:00,-11.2061,13.8437,75.25,85,92,7.4
377,Caconda,AO,2021-10-22 01:21:01,-13.7333,15.0667,63.36,79,100,1.74
378,Guerrero Negro,MX,2021-10-22 01:24:29,27.9769,-114.0611,68.77,77,0,14.43
379,Sunrise Manor,US,2021-10-22 01:21:01,36.2111,-115.0731,78.31,23,1,1.01
380,Camacha,PT,2021-10-22 01:21:02,33.0833,-16.3333,67.42,68,40,12.66
381,Nha Trang,VN,2021-10-22 01:21:03,12.25,109.1833,82.4,78,99,3.91
382,Sept-Iles,CA,2021-10-22 01:18:30,50.2001,-66.3821,43.05,95,20,1.99
383,Kismayo,SO,2021-10-22 01:21:04,-0.3582,42.5454,78.22,81,44,11.95
384,Grand Island,US,2021-10-22 01:21:04,40.925,-98.342,49.3,71,1,5.75
385,Yeniseysk,RU,2021-10-22 01:21:04,58.4497,92.1703,35.62,82,100,4.45
386,Presidencia Roque Saenz Pena,AR,2021-10-22 01:21:05,-26.7852,-60.4388,66.78,42,0,6.46
387,Brownsville,US,2021-10-22 01:19:38,25.9018,-97.4975,78.91,85,1,4.0
388,Papara,BR,2021-10-22 01:21:05,-3.9839,-38.7273,79.68,85,100,3.27
389,Yatou,CN,2021-10-22 01:21:05,37.15,122.3833,57.04,52,10,11.07
390,Ugoofaaru,MV,2021-10-22 01:21:06,5.6667,73.0,81.18,79,46,7.25
391,Sivaki,RU,2021-10-22 01:21:06,52.6333,126.75,37.29,60,28,8.19
392,Mataram,ID,2021-10-22 01:17:19,-8.5833,116.1167,86.81,65,48,8.75
393,Kermanshah,IR,2021-10-22 01:21:07,34.3142,47.065,47.3,34,0,0.0
394,Kars,TR,2021-10-22 01:21:07,40.602,43.095,27.05,86,0,2.3
395,Pangody,RU,2021-10-22 01:21:07,65.85,74.4859,26.71,83,55,5.73
396,Brighton,GB,2021-10-22 01:17:26,50.8284,-0.1395,44.96,86,2,5.01
397,Manbij,SY,2021-10-22 01:21:08,36.5281,37.9549,47.17,29,0,6.13
398,Kaeo,NZ,2021-10-22 01:24:32,-35.1,173.7833,61.32,97,100,16.71
399,Lagoa,PT,2021-10-22 01:21:08,39.05,-27.9833,68.18,72,100,11.97
400,Novobirilyussy,RU,2021-10-22 01:21:09,56.9514,90.6661,39.58,62,100,6.55
401,Padang,ID,2021-10-22 01:24:32,-0.9492,100.3543,77.05,76,100,2.51
402,Nueva Guinea,NI,2021-10-22 01:21:09,11.6876,-84.4562,73.62,92,100,4.43
403,Ixtapa,MX,2021-10-22 01:21:10,20.7,-105.2,85.23,74,90,3.44
404,Katsuura,JP,2021-10-22 01:21:10,35.1333,140.3,55.42,89,100,17.36
405,Ust-Nera,RU,2021-10-22 01:24:33,64.5667,143.2,10.33,91,100,2.84
406,Semporna,MY,2021-10-22 01:21:11,4.4818,118.6112,84.4,74,100,6.11
407,Saldanha,ZA,2021-10-22 01:21:11,-33.0117,17.9442,59.05,81,100,18.3
408,Mayumba,GA,2021-10-22 01:21:11,-3.432,10.6554,76.1,90,97,8.08
409,Southbridge,US,2021-10-22 01:18:23,42.0751,-72.0334,62.92,90,96,7.56
410,Praia,CV,2021-10-22 01:17:30,14.9215,-23.5087,79.34,69,0,16.11
411,Lata,PT,2021-10-22 01:21:12,40.1629,-8.3327,57.81,95,4,3.11
412,Kloulklubed,PW,2021-10-22 01:22:50,7.0419,134.2556,86.5,71,31,7.74
413,Kindu,CD,2021-10-22 01:21:13,-2.95,25.95,68.49,100,100,2.53
414,Bay City,US,2021-10-22 01:21:02,43.5945,-83.8889,48.69,85,90,11.5
415,Kieta,PG,2021-10-22 01:21:13,-6.2167,155.6333,82.72,77,100,7.27
416,Rapid Valley,US,2021-10-22 01:21:13,44.0625,-103.1463,51.13,75,1,0.0
417,Fairbanks,US,2021-10-22 01:19:51,64.8378,-147.7164,34.83,75,1,0.0
418,Jilin,CN,2021-10-22 01:17:15,43.0,126.0,42.75,46,0,2.53
419,La Asuncion,VE,2021-10-22 01:21:14,11.0333,-63.8628,82.13,83,99,14.97
420,Vanimo,PG,2021-10-22 01:21:15,-2.6741,141.3028,83.97,70,72,3.69
421,Chapais,CA,2021-10-22 01:21:15,49.7834,-74.8492,38.98,95,100,4.72
422,Bereda,ES,2021-10-22 01:21:15,43.2686,-7.5406,50.0,100,31,1.32
423,Imbituba,BR,2021-10-22 01:21:16,-28.24,-48.6703,66.09,87,31,11.56
424,Sol-Iletsk,RU,2021-10-22 01:21:16,51.1631,54.9918,40.42,88,100,20.11
425,Twentynine Palms,US,2021-10-22 01:19:52,34.1356,-116.0542,75.97,20,81,3.38
426,Botad,IN,2021-10-22 01:21:16,22.1667,71.6667,74.21,68,0,6.02
427,Matay,EG,2021-10-22 01:21:17,28.419,30.7792,66.07,68,67,10.65
428,Ulaangom,MN,2021-10-22 01:21:17,49.9811,92.0667,30.67,58,10,2.33
429,Nizhniy Kuranakh,RU,2021-10-22 01:21:18,58.8353,125.4869,37.99,94,100,11.68
430,Broome,US,2021-10-22 01:21:18,42.2506,-75.833,61.47,78,90,4.0
431,Shellbrook,CA,2021-10-22 01:21:18,53.2168,-106.4011,29.43,41,1,9.37
432,Hoquiam,US,2021-10-22 01:21:19,46.9809,-123.8893,55.53,65,90,12.66
433,Martapura,ID,2021-10-22 01:21:19,-3.4167,114.85,80.69,83,0,5.75
434,Sao Miguel Do Araguaia,BR,2021-10-22 01:21:19,-13.275,-50.1628,79.81,67,98,4.0
435,Aquiraz,BR,2021-10-22 01:21:20,-3.9014,-38.3911,81.18,81,100,8.46
436,Solnechnyy,RU,2021-10-22 01:21:20,50.7214,136.6319,35.91,71,83,0.09
437,Rio Gallegos,AR,2021-10-22 01:21:20,-51.6226,-69.2181,46.45,49,20,19.57
438,Troina,IT,2021-10-22 01:21:21,37.7854,14.5985,56.41,91,8,1.32
439,Miri,MY,2021-10-22 01:21:21,4.4148,114.0089,82.54,78,40,2.3
440,Innisfail,AU,2021-10-22 01:21:21,-17.5333,146.0333,86.52,62,40,11.12
441,Manadhoo,MV,2021-10-22 01:21:22,5.7667,73.3833,81.12,79,51,6.87
442,Huanren,CN,2021-10-22 01:21:22,41.2647,125.3667,45.27,49,10,3.6
443,Byron Bay,AU,2021-10-22 01:23:28,-28.65,153.6167,77.05,79,34,4.16
444,Port-Gentil,GA,2021-10-22 01:21:22,-0.7193,8.7815,77.32,86,100,14.58
445,Anadyr,RU,2021-10-22 01:21:23,64.75,177.4833,23.5,86,75,6.71
446,Port Augusta,AU,2021-10-22 01:21:23,-32.5,137.7667,82.71,35,2,8.08
447,Evensk,RU,2021-10-22 01:21:23,61.95,159.2333,12.16,65,6,4.45
448,Igarka,RU,2021-10-22 01:21:24,67.4667,86.5833,26.35,97,100,6.98
449,Acara,BR,2021-10-22 01:21:24,-1.9608,-48.1967,74.28,97,100,3.02
450,Khandyga,RU,2021-10-22 01:21:25,62.6667,135.6,24.15,94,100,7.47
451,Vila Franca Do Campo,PT,2021-10-22 01:24:40,37.7167,-25.4333,63.01,74,98,4.29
452,Foam Lake,CA,2021-10-22 01:19:19,51.65,-103.5343,37.42,36,100,9.28
453,Fare,PF,2021-10-22 01:21:26,-16.7,-151.0167,79.45,76,2,10.69
454,Cherskiy,RU,2021-10-22 01:21:26,68.75,161.3,9.45,95,100,5.17
455,Gravdal,NO,2021-10-22 01:21:26,68.1214,13.5031,34.66,90,100,18.61
456,Champerico,GT,2021-10-22 01:21:27,14.3,-91.9167,82.35,85,100,4.05
457,La Ronge,CA,2021-10-22 01:21:27,55.1001,-105.2842,35.85,51,1,5.75
458,Clyde River,CA,2021-10-22 01:21:27,70.4692,-68.5914,19.31,84,30,6.06
459,Mafra,BR,2021-10-22 01:21:28,-26.1114,-49.8053,54.95,99,14,2.21
460,Antofagasta,CL,2021-10-22 01:21:28,-23.65,-70.4,58.28,79,50,7.25
461,Tumen,CN,2021-10-22 01:21:28,42.9661,129.8425,44.31,44,4,4.03
462,Ojinaga,MX,2021-10-22 01:21:29,29.5667,-104.4167,80.42,56,1,19.57
463,Khandbari,NP,2021-10-22 01:21:29,27.3747,87.2039,64.54,88,82,1.34
464,Salvador,SV,2021-10-22 01:21:29,13.8333,-88.9167,73.8,97,78,2.13
465,Slavutych,UA,2021-10-22 01:21:30,51.5196,30.7343,60.21,57,100,8.99
466,Christchurch,NZ,2021-10-22 01:24:28,-43.5333,172.6333,60.33,55,90,5.99
467,Mpwapwa,TZ,2021-10-22 01:21:30,-6.35,36.4833,62.98,87,67,4.27
468,Naze,JP,2021-10-22 01:21:31,28.3667,129.4833,67.12,70,100,18.25
469,Carmen,MX,2021-10-22 01:21:31,18.6333,-91.8333,80.64,83,90,17.27
470,Nisia Floresta,BR,2021-10-22 01:21:31,-6.0911,-35.2086,81.41,82,51,7.9
471,Vestmanna,FO,2021-10-22 01:21:32,62.1564,-7.1664,38.32,65,75,32.21
472,Yining,CN,2021-10-22 01:21:32,29.0361,114.5636,55.67,84,100,2.48
473,Belyy Yar,RU,2021-10-22 01:21:32,53.6039,91.3903,22.89,93,99,4.47
474,Holetown,BB,2021-10-22 01:21:33,13.1867,-59.6381,82.96,73,18,23.38
475,Muros,ES,2021-10-22 01:24:44,42.7762,-9.0603,58.84,95,10,4.41
476,Anamur,TR,2021-10-22 01:21:33,36.0751,32.8369,60.82,41,0,6.35
477,San Cristobal,VE,2021-10-22 01:21:34,7.7669,-72.225,68.18,98,27,2.13
478,Kuopio,FI,2021-10-22 01:21:34,62.8924,27.677,42.75,93,90,12.66
479,Poum,NC,2021-10-22 01:23:09,-20.2333,164.0167,76.06,73,10,9.89
480,Penzance,GB,2021-10-22 01:21:34,50.1186,-5.5371,51.01,60,9,12.68
481,Tamworth,GB,2021-10-22 01:21:35,52.634,-1.6959,47.57,83,56,4.0
482,Barra Do Garcas,BR,2021-10-22 01:21:35,-15.89,-52.2567,77.58,71,32,1.48
483,Luancheng,CN,2021-10-22 01:24:45,37.8792,114.6517,55.56,40,0,3.13
484,Laguna,US,2021-10-22 01:21:36,38.421,-121.4238,73.92,78,1,3.0
485,Ngunguru,NZ,2021-10-22 01:24:45,-35.6167,174.5,61.16,92,100,22.84
486,Kango,GA,2021-10-22 01:21:36,0.1943,10.0951,73.53,99,96,1.54
487,Necochea,AR,2021-10-22 01:21:36,-38.5473,-58.7368,59.04,86,100,5.14
488,Cidreira,BR,2021-10-22 01:21:37,-30.1811,-50.2056,64.85,85,0,14.7
489,Vyazniki,RU,2021-10-22 01:21:37,56.25,42.1667,48.72,87,100,13.87
490,Nieuwpoort,BE,2021-10-22 01:21:38,51.1244,2.7735,51.03,71,20,8.05
491,Ankazoabo,MG,2021-10-22 01:21:38,-22.2833,44.5167,60.13,80,0,6.85
492,Xai-Xai,MZ,2021-10-22 01:21:38,-25.0519,33.6442,66.24,79,100,10.45
493,Weligama,LK,2021-10-22 01:21:39,5.9667,80.4167,78.67,85,24,5.48
494,Los Llanos De Aridane,ES,2021-10-22 01:21:39,28.6585,-17.9182,71.13,78,40,10.36
495,Whitefish,US,2021-10-22 01:21:39,48.4111,-114.3376,50.38,71,1,0.0
496,Sale,MA,2021-10-22 01:19:24,34.0389,-6.8166,67.75,94,75,0.0
497,Mizan Teferi,ET,2021-10-22 01:21:40,6.9833,35.5833,59.7,84,96,3.0
498,Bosaso,SO,2021-10-22 01:21:40,11.2842,49.1816,78.48,52,100,2.68
499,Grand-Santi,GF,2021-10-22 01:24:47,4.25,-54.3833,74.35,95,96,2.55
500,Cervo,ES,2021-10-22 01:21:41,43.6702,-7.4101,52.2,81,33,6.76
501,Veraval,IN,2021-10-22 01:21:41,20.9,70.3667,75.65,73,7,7.7
502,Udaipura,IN,2021-10-22 01:21:42,23.0833,78.5,64.76,72,0,3.2
503,Baglung,NP,2021-10-22 01:21:42,28.2719,83.5898,64.29,96,95,1.05
504,Sandwick,GB,2021-10-22 01:17:21,60.0,-1.25,40.82,81,75,20.71
505,Coihaique,CL,2021-10-22 01:24:49,-45.5752,-72.0662,44.55,76,40,2.3
506,Tual,ID,2021-10-22 01:21:42,-5.6667,132.75,82.72,72,100,2.53
507,Kaa-Khem,RU,2021-10-22 01:21:43,51.6833,94.7333,32.43,50,74,4.14
508,Batagay,RU,2021-10-22 01:21:43,67.6333,134.6333,15.19,92,100,2.35
509,Anguillara Sabazia,IT,2021-10-22 01:21:43,42.0875,12.2767,63.54,91,100,5.99
510,Rovaniemi,FI,2021-10-22 01:21:44,66.5,25.7167,29.61,80,90,19.57
511,Illapel,CL,2021-10-22 01:21:44,-31.6308,-71.1653,57.31,75,0,2.13
512,Tukrah,LY,2021-10-22 01:21:44,32.5341,20.5791,66.38,60,11,4.83
513,Sambek,RU,2021-10-22 01:21:45,47.7431,39.8308,49.32,91,24,13.49
514,Kampong Cham,KH,2021-10-22 01:21:45,11.9934,105.4635,79.84,86,65,4.63
515,Suicheng,CN,2021-10-22 01:21:46,33.8963,117.9331,56.44,58,5,6.4
516,Nemuro,JP,2021-10-22 01:21:46,43.3236,145.575,50.43,76,100,8.75
517,San Francisco,US,2021-10-22 01:18:53,37.7749,-122.4194,71.56,86,75,1.01
518,Svetlaya,RU,2021-10-22 01:21:46,46.5389,138.3297,41.67,47,22,2.42
519,Panzos,GT,2021-10-22 01:21:47,15.4,-89.6667,75.31,99,100,0.98
520,Tromso,NO,2021-10-22 01:21:47,69.6496,18.957,35.62,60,40,1.01
521,Bubaque,GW,2021-10-22 01:21:47,11.2833,-15.8333,82.33,75,100,7.18
522,Swan Hill,AU,2021-10-22 01:21:48,-35.3378,143.5544,82.51,23,0,13.33
523,Prizren,XK,2021-10-22 01:21:48,42.2139,20.7397,53.69,77,11,4.7
524,Koroni,GR,2021-10-22 01:21:49,36.8,21.95,65.07,73,13,9.28
525,Valentin Gomez Farias,MX,2021-10-22 01:21:49,28.2167,-106.5833,66.02,47,7,5.79
526,Salym,RU,2021-10-22 01:21:50,60.0625,71.4789,34.5,98,100,6.49
527,Parrita,CR,2021-10-22 01:21:50,9.5201,-84.3225,82.53,88,97,0.11
528,Tyrma,RU,2021-10-22 01:21:50,50.0833,132.1667,34.25,70,9,3.04
529,Kinsale,IE,2021-10-22 01:21:51,51.7075,-8.5306,45.77,76,75,5.75
530,Mecca,SA,2021-10-22 01:21:51,21.4267,39.8261,79.72,42,90,3.42
531,Makakilo City,US,2021-10-22 01:21:51,21.3469,-158.0858,81.61,67,40,6.91
532,Urucuca,BR,2021-10-22 01:21:52,-14.5931,-39.2844,76.01,99,100,1.5
533,Mahebourg,MU,2021-10-22 01:21:52,-20.4081,57.7,74.25,94,40,10.36
534,Nome,US,2021-10-22 01:21:52,64.5011,-165.4064,33.87,80,90,9.22
535,Yulara,AU,2021-10-22 01:21:53,-25.2406,130.9889,89.44,15,0,8.05
536,Amahai,ID,2021-10-22 01:21:53,-3.3333,128.9167,77.22,89,100,5.28
537,Hami,CN,2021-10-22 01:21:53,42.8,93.45,54.57,23,0,4.97
538,Durban,ZA,2021-10-22 01:21:54,-29.8579,31.0292,67.93,93,100,1.99
539,Myitkyina,MM,2021-10-22 01:21:54,25.3833,97.4,71.91,98,94,1.52
540,Srandakan,ID,2021-10-22 01:21:55,-7.9386,110.2506,70.74,75,100,8.9
541,Maracacume,BR,2021-10-22 01:21:55,-2.0428,-45.9592,75.02,92,43,3.47
542,Dayong,CN,2021-10-22 01:21:55,25.0209,118.2898,67.89,89,100,4.56
543,Zhanaozen,KZ,2021-10-22 01:21:56,43.3,52.8,42.96,81,18,9.01
544,Northam,GB,2021-10-22 01:21:56,51.0333,-4.2167,52.66,70,25,12.66
545,North Bend,US,2021-10-22 01:21:56,43.4065,-124.2243,56.91,97,90,3.44
546,Brovary,UA,2021-10-22 01:21:57,50.5,30.7667,61.25,75,0,6.71
547,Camana,PE,2021-10-22 01:24:54,-16.6228,-72.7111,63.14,79,53,7.83
548,San Quintin,MX,2021-10-22 01:21:57,30.4833,-115.95,66.33,72,0,13.11
549,Adelaide,AU,2021-10-22 01:19:15,-34.9333,138.6,73.85,55,6,4.0
550,Eyrarbakki,IS,2021-10-22 01:21:58,63.863,-21.1481,35.65,63,100,10.6
551,Bay-Khaak,RU,2021-10-22 01:21:58,51.1667,94.5,31.71,52,56,2.77
552,Kruisfontein,ZA,2021-10-22 01:24:55,-34.0033,24.7314,60.89,89,100,5.59
553,Lukovetskiy,RU,2021-10-22 01:21:59,64.2956,41.9211,33.78,100,100,2.91
554,Ilhabela,BR,2021-10-22 01:21:59,-23.7781,-45.3581,65.86,86,100,8.84
555,Mogadishu,SO,2021-10-22 01:21:59,2.0371,45.3438,78.75,83,94,14.16
556,Cabra,ES,2021-10-22 01:17:50,37.4725,-4.4421,58.89,59,0,1.12
557,Batemans Bay,AU,2021-10-22 01:22:00,-35.7167,150.1833,78.19,63,36,8.41
558,Pacific Grove,US,2021-10-22 01:22:00,36.6177,-121.9166,69.03,90,75,1.99
559,Fengrun,CN,2021-10-22 01:22:01,39.8333,118.1167,51.75,42,0,4.76
560,Savelugu,GH,2021-10-22 01:22:01,9.6244,-0.8253,79.23,74,4,5.99
561,Velyka Mykhaylivka,UA,2021-10-22 01:22:02,47.0794,29.8514,52.27,65,14,5.44
562,Mayna,RU,2021-10-22 01:22:03,54.1135,47.6231,46.78,84,99,14.94
563,Mudgee,AU,2021-10-22 01:22:03,-32.5943,149.5871,69.85,64,0,10.36
564,Kikwit,CD,2021-10-22 01:22:03,-5.041,18.8162,69.28,99,100,1.88
565,Erdenet,MN,2021-10-22 01:22:04,49.0333,104.0833,32.2,45,0,3.62
566,Comal,US,2021-10-22 01:22:04,29.8169,-98.3003,76.08,80,87,5.75
567,Panzhihua,CN,2021-10-22 01:22:04,26.5851,101.7128,55.76,92,100,2.84
568,Sur,OM,2021-10-22 01:22:05,22.5667,59.5289,79.02,59,0,7.05
569,Huarmey,PE,2021-10-22 01:22:05,-10.0681,-78.1522,64.62,85,100,8.63
570,Bilgoraj,PL,2021-10-22 01:22:06,50.5411,22.722,52.66,54,85,17.05
571,Boyabat,TR,2021-10-22 01:22:06,41.4689,34.7667,47.97,52,5,2.44
572,Iskateley,RU,2021-10-22 01:22:06,67.6803,53.1512,28.74,95,100,10.85
573,Manado,ID,2021-10-22 01:17:42,1.487,124.8455,83.17,83,40,8.05
574,Muzhi,RU,2021-10-22 01:22:07,65.3667,64.6667,29.77,77,100,10.56
575,Ryotsu,JP,2021-10-22 01:22:07,38.0833,138.4333,58.96,51,41,5.46
576,Shimoda,JP,2021-10-22 01:22:07,34.6667,138.95,55.76,87,100,16.69
577,Half Moon Bay,US,2021-10-22 01:22:08,37.4636,-122.4286,71.4,84,90,9.22
578,Fort Nelson,CA,2021-10-22 01:24:59,58.8053,-122.7002,29.79,93,20,4.61
579,Kahului,US,2021-10-22 01:19:30,20.8947,-156.47,84.22,71,40,25.32
580,Kjollefjord,NO,2021-10-22 01:22:08,70.9457,27.3465,34.38,56,99,21.5
581,Tchollire,CM,2021-10-22 01:22:09,8.4022,14.1698,70.39,89,97,1.95
582,Portobelo,PA,2021-10-22 01:22:09,9.55,-79.65,78.96,85,44,3.6
583,Uige,AO,2021-10-22 01:22:09,-7.6087,15.0613,67.71,98,100,2.06
584,Garzon,CO,2021-10-22 01:22:10,2.1959,-75.6278,71.42,88,90,2.21
585,Frontera,MX,2021-10-22 01:22:10,26.9333,-101.45,77.95,73,40,12.66
586,Rocha,UY,2021-10-22 01:22:10,-34.4833,-54.3333,51.4,91,0,6.71
587,Selma,US,2021-10-22 01:18:45,36.5708,-119.6121,78.6,43,100,3.47
588,Ewa Beach,US,2021-10-22 01:21:38,21.3156,-158.0072,83.01,67,40,4.0
