City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
576,Kutum,14.2,24.6667,75.43,25,2,11.92,SD,2021-10-24 22:14:21
577,Raudeberg,61.9875,5.1352,53.38,92,100,13.0,NO,2021-10-24 22:14:22
578,Pushchino,54.8339,37.6264,29.95,85,18,8.08,RU,2021-10-24 22:14:22
579,Sarakhs,36.5449,61.1577,52.54,23,1,5.5,IR,2021-10-24 22:12:48
580,Pontes E Lacerda,-15.2261,-59.3353,71.24,82,99,7.27,BR,2021-10-24 22:13:04
581,Kautokeino,69.0125,23.0412,17.42,95,100,2.33,NO,2021-10-24 22:14:23
582,Husavik,66.0449,-17.3389,37.85,96,100,15.01,IS,2021-10-24 22:14:24
583,Bazarnyye Mataki,54.8833,49.9333,39.45,76,99,4.5,RU,2021-10-24 22:14:24
584,Aragarcas,-15.8975,-52.2508,70.41,89,100,8.3,BR,2021-10-24 22:14:26
585,Coihaique,-45.5752,-72.0662,46.35,87,90,4.61,CL,2021-10-24 22:14:27
586,Nizhniy Baskunchak,48.2198,46.8311,46.8,55,100,6.85,RU,2021-10-24 22:14:27
587,Bose,45.4612,8.0137,53.24,85,100,2.06,IT,2021-10-24 22:14:28
588,Hofn,64.2539,-15.2082,42.17,87,100,17.72,IS,2021-10-24 22:14:28
589,Hereford,52.0568,-2.7148,54.91,68,7,3.0,GB,2021-10-24 22:14:29
590,Tocopilla,-22.092,-70.1979,63.19,65,21,5.06,CL,2021-10-24 22:11:53
591,Shelburne,44.0787,-80.2041,49.57,67,88,3.69,CA,2021-10-24 22:14:29
592,Jalu,29.0331,21.5482,74.37,31,20,11.41,LY,2021-10-24 22:14:30
593,Maumere,-8.6199,122.2111,79.68,80,75,1.16,ID,2021-10-24 22:14:30
594,Rafaela,-31.2503,-61.4867,77.99,28,0,10.13,AR,2021-10-24 22:14:31
595,Beysehir,37.6773,31.7246,47.62,83,4,8.32,TR,2021-10-24 22:14:31
596,Aksu,41.1231,80.2644,46.99,46,0,4.27,CN,2021-10-24 22:14:32
597,Griffith,41.5284,-87.4237,51.73,95,90,5.01,US,2021-10-24 22:14:32
598,Mehamn,71.0357,27.8492,27.64,78,84,6.71,NO,2021-10-24 22:14:33
599,Manado,1.487,124.8455,74.17,94,20,1.14,ID,2021-10-24 22:14:33
600,Barkot,30.8167,78.2,51.04,76,32,4.74,IN,2021-10-24 22:14:34
601,Meulaboh,4.1363,96.1285,74.61,91,100,4.97,ID,2021-10-24 22:14:34
602,Sairang,23.8,92.6667,66.29,95,3,1.83,IN,2021-10-24 22:14:35
603,Urumqi,43.801,87.6005,32.95,75,0,2.24,CN,2021-10-24 22:14:35
604,Ozernovskiy,51.5,156.5167,37.31,83,84,17.38,RU,2021-10-24 22:12:18
605,Freeport,40.6576,-73.5832,59.25,65,90,1.01,US,2021-10-24 22:10:59
606,Cozumel,20.5083,-86.9458,86.11,89,75,1.01,MX,2021-10-24 22:14:36
607,Sakakah,29.9697,40.2064,68.27,30,0,5.97,SA,2021-10-24 22:14:36
608,Van,38.4924,43.3831,38.55,65,0,3.44,TR,2021-10-24 22:14:37
609,Bundaberg,-24.85,152.35,79.09,73,75,11.5,AU,2021-10-24 22:14:37
610,Santa Rosa,14.3122,121.1114,77.11,88,93,7.81,PH,2021-10-24 22:10:17
611,Kalaleh,37.3807,55.4916,58.03,74,72,3.51,IR,2021-10-24 22:14:38
612,Iberia,29.9502,-91.7507,81.1,61,1,13.8,US,2021-10-24 22:14:39
613,Jardim,-21.4803,-56.1381,72.82,64,80,6.44,BR,2021-10-24 22:14:39
614,Igrim,63.1906,64.4162,28.02,89,100,1.12,RU,2021-10-24 22:14:39
615,Hohhot,40.8106,111.6522,43.45,42,96,1.63,CN,2021-10-24 22:14:40
616,Aklavik,68.2191,-135.0107,24.24,92,97,2.51,CA,2021-10-24 22:14:40
617,Nakamura,32.9833,132.9333,55.53,95,100,4.99,JP,2021-10-24 22:14:41
618,Yayva,59.3303,57.2641,39.18,98,100,5.19,RU,2021-10-24 22:14:41
619,Matamoros,25.5333,-103.25,87.91,19,1,6.91,MX,2021-10-24 22:13:11
620,Pierre,44.3683,-100.351,45.28,88,90,7.0,US,2021-10-24 22:10:50
621,Weligama,5.9667,80.4167,77.31,89,100,7.74,LK,2021-10-24 22:14:42
622,Sarkand,45.41,79.9186,43.79,48,0,3.91,KZ,2021-10-24 22:14:42
623,Qarqin,37.4185,66.0436,53.73,26,0,2.86,AF,2021-10-24 22:14:43
624,Iracoubo,5.4802,-53.2011,78.28,90,99,9.84,GF,2021-10-24 22:14:43
625,Mount Gambier,-37.8333,140.7667,52.39,56,99,7.14,AU,2021-10-24 22:14:44
626,Omboue,-1.5746,9.2618,77.13,90,100,5.46,GA,2021-10-24 22:11:49
627,Mamakan,57.8161,114.0028,32.52,91,100,5.32,RU,2021-10-24 22:14:44
628,Pasir Gudang,1.4584,103.8805,77.36,90,0,1.14,MY,2021-10-24 22:14:45
629,San Policarpo,12.1791,125.5072,80.38,80,100,3.11,PH,2021-10-24 22:14:45
630,Minnedosa,50.2453,-99.8436,40.41,56,100,12.17,CA,2021-10-24 22:14:46
631,Luena,-11.7833,19.9167,65.52,93,100,7.63,AO,2021-10-24 22:14:46
632,Veraval,20.9,70.3667,78.22,69,0,4.94,IN,2021-10-24 22:14:47
633,Rzhyshchiv,49.9689,31.0463,42.17,75,89,6.2,UA,2021-10-24 22:14:47
634,Soligalich,59.0778,42.2864,26.46,93,59,7.52,RU,2021-10-24 22:14:48
635,Vondrozo,-22.8167,47.2833,70.07,96,99,3.09,MG,2021-10-24 22:14:48
636,Hit,33.6416,42.8251,69.58,22,0,8.28,IQ,2021-10-24 22:14:49
637,Turayf,31.6725,38.6637,64.99,31,0,8.9,SA,2021-10-24 22:14:49
638,Sisophon,13.5859,102.9737,70.77,89,95,7.67,KH,2021-10-24 22:14:49
639,Diapaga,12.0708,1.7889,79.47,58,18,3.87,BF,2021-10-24 22:14:50
640,Luba,3.4568,8.5547,79.23,88,57,5.19,GQ,2021-10-24 22:14:51
641,Rocha,-34.4833,-54.3333,62.67,58,8,11.56,UY,2021-10-24 22:14:51
642,Boueni,-12.9025,45.0761,80.58,85,43,12.93,YT,2021-10-24 22:14:52
643,Arkhangelsk,64.5401,40.5433,30.31,86,90,13.42,RU,2021-10-24 22:14:52
644,Gobabis,-22.45,18.9667,67.06,14,0,4.32,NA,2021-10-24 22:14:53
645,Shasta Lake,40.6804,-122.3708,58.35,93,100,4.0,US,2021-10-24 22:14:53
646,Ugoofaaru,5.6667,73.0,82.11,75,67,14.32,MV,2021-10-24 22:14:54
647,Lerici,44.0759,9.9112,60.6,73,100,10.33,IT,2021-10-24 22:14:54
648,Hobbs,32.7026,-103.136,84.81,14,1,5.01,US,2021-10-24 22:14:55
649,Trairi,-3.2778,-39.2689,80.1,71,2,11.59,BR,2021-10-24 22:12:01
650,Mildura,-34.2,142.15,54.07,50,0,12.66,AU,2021-10-24 22:14:55
651,Ishigaki,24.3448,124.1572,77.43,74,88,18.25,JP,2021-10-24 22:14:56
652,Zeya,53.75,127.2667,33.44,95,87,3.09,RU,2021-10-24 22:12:19
653,Karlivka,49.4567,35.1295,39.31,66,95,9.6,UA,2021-10-24 22:14:56
654,Vila Velha,-20.3297,-40.2925,78.75,83,20,13.8,BR,2021-10-24 22:14:57
655,Sao Joao Da Barra,-21.6403,-41.0511,75.27,92,100,11.72,BR,2021-10-24 22:14:57
656,Inuvik,68.3499,-133.7218,27.45,92,100,2.55,CA,2021-10-24 22:12:35
657,Ternate,0.8,127.4,79.93,80,70,4.85,ID,2021-10-24 22:14:58
658,Matias Romero,16.8833,-95.0333,82.81,71,68,10.33,MX,2021-10-24 22:14:58
659,Rabo De Peixe,37.8,-25.5833,62.11,77,20,6.91,PT,2021-10-24 22:14:59
660,Herat,34.5,62.0,53.47,22,0,5.75,AF,2021-10-24 22:14:59
661,Volokolamsk,56.0336,35.9694,28.69,88,32,7.34,RU,2021-10-24 22:15:00
662,Santarem,-2.4431,-54.7083,80.73,89,20,2.3,BR,2021-10-24 22:15:00
663,Simao,22.7886,100.9748,60.24,100,100,1.83,CN,2021-10-24 22:15:01
664,Siparia,10.1333,-61.5,81.07,89,100,11.32,TT,2021-10-24 22:15:02
665,Dzhebariki-Khaya,62.2167,135.8,27.72,98,100,4.59,RU,2021-10-24 22:12:16
666,Calera,33.1029,-86.7536,70.2,80,1,3.0,US,2021-10-24 22:15:02
667,Puksoozero,62.5903,40.6066,25.88,77,18,7.14,RU,2021-10-24 22:15:03
